send_dt,send_time,send_number,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience
4/11/2022,6:30:41 PM,1.0,Unknown," ""Dear Sir or Madam,
I am writing to you on behalf of the ""charity_name"". They have a goal in mind that they would like your help with. The charity is set up for the benefit of all people, and",112588,112588,1114.0,719.0,551,35001,108,34.0,35.0,57.0,7387.34,Other
4/4/2022,9:30:40 PM,1.0,Unknown,"
Subject: Thank you for your support
Thank you for supporting [Charity name] on Giving Tuesday. Your gift will help us continue to provide vital services in our community. You can read more about the impact of your gift at www.[ch",60471,60471,1345.0,298.0,192,7487,78,49.0,48.0,19.0,2568.21,Other
4/4/2022,9:30:54 PM,1.0,Unknown,"

B:

C:

",224889,224889,2543.0,706.0,535,42165,235,86.0,85.0,154.0,24851.09,Other
4/4/2022,9:30:43 PM,1.0,Unknown," I'm glad you asked this question, because it is a good example of how the tone of an email can make all the difference. I think that your first draft might have been too aggressive for some readers:
The ""Think about"" wording in",92559,92559,1299.0,305.0,309,20287,203,59.0,61.0,181.0,34717.07,Other
4/4/2022,9:30:41 PM,1.0,Unknown," The tone of the email should be Reassuring.

The subject line for an email from a non-profit charity asking for advocacy could be: Thank you for your help!
""""""

",153390,153390,2378.0,792.0,656,24678,263,59.0,60.0,32.0,12024.66,Other
10/1/2020,5:38:44 PM,1.0,Unknown,"

B:

C:
""""""

",205536,205536,2486.0,1038.0,852,40267,173,70.0,71.0,124.0,22759.86,Partners
6/2/2022,5:25:32 PM,1.0,Unknown," I think the best way to do this is to just do it. You can write a few sample subject lines and send them out, but don't expect too much of a response. The only thing that will really improve your results is getting in touch",10393,10393,7.0,8.0,12,1067,1,0.0,0.0,23.0,4474.91,Partners
2/1/2022,6:32:38 PM,1.0,Unknown," ""If you're interested in helping out, please visit our website and take action today.""
""""""

Q: ""How do I develop my subject lines?"" A: ""I use a combination of the answer to the first question and the response",168861,168861,2042.0,666.0,432,33487,194,61.0,63.0,15.0,1797.03,Partners
10/1/2020,5:33:31 PM,1.0,Unknown,"

A:

",626,626,35.0,7.0,3,454,2,2.0,1.0,2.0,1208.11,Partners
6/2/2022,5:22:47 PM,1.0,Unknown," ""I'm writing to ask you to write a letter in support of the National Organization for Rare Disorders (NORD) and their efforts on behalf of people with rare disorders. NORD is leading an effort to enact legislation that would provide incentives for drug",3742,3742,352.0,77.0,48,1808,20,3.0,2.0,10.0,3594.34,Partners
1/26/2022,6:31:50 PM,1.0,Unknown,"
Dear [Recipient],

I am writing as a volunteer with [Non-Profit Organization]. We are an organization of volunteers who work to help the needy in our community. I have been working with this organization for several years, and",332,323,8.0,1.0,1,33,1,0.0,0.0,1.0,1899.66,Partners
11/25/2020,2:00:42 PM,1.0,Unknown," ""I am writing to ask for your help in supporting a bill that will protect the rights of children. The Children's Rights Act would ensure that all children have access to quality education and health care, as well as protection from abuse, neglect and exploitation",3146,3146,186.0,80.0,65,694,5,1.0,1.0,11.0,2656.44,PNB
11/25/2020,2:00:43 PM,1.0,Unknown," For a non-profit, I like to use ""I want to help"" or ""How can I help?""
""""""

Q: If a customer has been put on hold for more than 30 seconds, what can you do? 
",122614,122614,1032.0,822.0,757,32142,139,48.0,49.0,71.0,11640.38,Partners
10/30/2020,10:00:56 PM,1.0,Unknown," ""Dear [FIRST NAME],
I am writing to you today because I am concerned about the future of our schools. As a parent, I want my child to receive an education that will enable him or her to pursue any career path they choose",264055,264055,2085.0,806.0,661,48141,267,78.0,77.0,120.0,22305.23,Partners
10/30/2020,10:05:39 PM,1.0,Unknown,"

Q: Can you write a sample subject line for an email from a non-profit charity asking for advocacy? The tone of the email should be Daring.
A: I'll try, but I have to warn you that this is",48107,48107,551.0,291.0,239,7640,90,17.0,17.0,15.0,3307.29,PNB
10/23/2020,4:31:00 PM,1.0,Unknown,"

Dear [NAME],
I am writing to you as a fellow advocate for the Syrian people and as someone who has been following closely what is happening in Syria. I have seen many of your posts on Facebook and Twitter, both from your organization",60664,60664,628.0,304.0,261,16451,94,20.0,20.0,95.0,12663.5,Partners
10/23/2020,4:35:44 PM,1.0,Unknown,"

From: ""Save the Children"" <savethechildren@example.com>
Subject: Urgent Action Needed to Protect Women and Girls in Afghanistan
Dear Friend,
The lives of women and girls in Afghanistan are at stake.",76576,76576,1631.0,355.0,283,14154,169,49.0,50.0,12.0,6325.04,PNB
6/16/2022,4:37:43 PM,1.0,Unknown," ""I am writing to you today on behalf of the non-profit organization, 'Save the Children', a charity that helps children in need. The purpose of this email is to ask for your help in raising awareness about issues surrounding child poverty.""
",50592,50592,815.0,277.0,278,11850,143,21.0,22.0,94.0,14378.09,Partners
6/2/2022,8:23:35 AM,1.0,Unknown," ""We need your help to save the world's children""

B: ""Our cause is just. Help us fight for a better future.""

C: ""You can make a difference in the life of a child today.""
",151847,151847,1483.0,667.0,502,33256,155,53.0,53.0,36.0,10079.45,Partners
7/26/2022,5:31:45 PM,1.0,Unknown," ""Dear [first name],
I am writing to you because I saw that you are a member of the [charity] community. As someone who cares deeply about this issue, I urge you to contact your representative and tell them that it's",11247,11247,77.0,15.0,23,2251,7,1.0,1.0,62.0,16039.76,Partners
10/12/2020,9:30:53 PM,1.0,Unknown," ""Hi [name],
I'm writing to ask you to help save a life. 
[describe the problem]
If you could take just one minute of your time, I would really appreciate it. 
It's as easy",93935,93935,1809.0,653.0,439,21687,195,50.0,52.0,135.0,24500.14,Partners
10/12/2020,9:35:43 PM,1.0,Unknown," ""There are many different types of emails. Some are educational, some are humorous and some just try to get you to click on a link that will take you somewhere else.

The most important thing about the subject line is that it must be",69987,69987,1496.0,167.0,102,13131,34,10.0,10.0,18.0,5803.34,PNB
2/22/2021,4:30:38 PM,1.0,Unknown,"

B:
C: 

",167479,167479,1230.0,386.0,338,30756,164,58.0,60.0,60.0,8397.08,Partners
2/22/2021,5:15:37 PM,1.0,Unknown," I would write the subject line as ""Urgent: Please support our cause""

Q: You are writing a marketing email to a potential customer. The tone of your email should be _________.
""""""
A: I would write the",20867,20867,275.0,99.0,73,4778,10,13.0,13.0,29.0,5932.45,Partners
12/2/2021,6:31:44 PM,1.0,Unknown," ""Subject Line: [Name]! We need your help to stop a bad bill.

Body Text: Dear [Name],

The State Senate is trying to pass SB 563, which would allow anyone with a concealed carry permit (",40188,40188,842.0,113.0,110,6424,73,22.0,21.0,98.0,21461.44,Partners
5/21/2022,4:36:40 AM,1.0,Unknown,"

Subject: [Charity] is a 501(c)(3) nonprofit organization dedicated to helping people. <br>
We have been working on our mission for years, and we need your help!<br>
[Insert short",140620,140620,987.0,560.0,508,33161,126,40.0,41.0,162.0,24417.61,Partners
7/5/2022,5:31:50 PM,1.0,Unknown," ""I am a big fan of your organization and I feel that this is the right time to help. Please let me know how I can be of assistance.""

Q: """"What would you say are the most important elements in an email subject",50906,50906,65.0,173.0,159,10129,18,10.0,10.0,27.0,7761.72,Partners
6/16/2022,5:32:50 PM,1.0,Unknown,"

Dear [First Name],
I am writing to ask you for a favor. I hope that as a concerned citizen, you will take the time to act on this important issue. 
[Relevant facts] 
[Action asked",113235,113235,1347.0,430.0,386,14093,186,33.0,34.0,133.0,23174.77,Partners
6/13/2022,2:56:49 PM,1.0,Unknown,"

Dear Sir/Madam,

I am writing to you with a request for your support in the fight against _________ (insert disease). Please take a moment to read more about this terrible problem and how we are trying to combat",53162,53162,1038.0,392.0,313,9586,76,38.0,38.0,57.0,7738.13,Partners
2/7/2021,6:34:32 PM,1.0,Unknown,"

From: ""Charity"" <charity@example.org>
Date: Thu, Feb 15, 2014 at 10:00 AM
Subject: Urgent action needed to help starving children in Africa
To Friends of Example Charity -",1348,1287,57.0,1.0,1,239,0,0.0,0.0,2.0,619.01,Partners
2/8/2021,3:00:43 PM,1.0,Unknown," ""I'm a volunteer with the [non-profit charity], and I'm writing to you today because your help is needed. As an advocate for our cause, we need your support in raising awareness of our mission. We believe that all animals deserve",30522,30522,498.0,269.0,263,9905,122,47.0,46.0,188.0,30847.58,Partners
11/18/2020,12:00:49 AM,1.0,Unknown,"

""I am writing to you today because I have been informed that your company has expressed interest in supporting our organization. As a non-profit organization, we depend on the support of businesses like yours to help us continue our important work. We",40540,40540,1680.0,562.0,380,8644,35,10.0,11.0,119.0,27860.73,Partners
11/18/2020,12:00:47 AM,1.0,Unknown,"

Subject: We need your help!
Dear [name of recipient],
[organization name] is a non-profit organization that helps people in developing countries. Since its founding in 1985, it has helped over 100,000 families improve",144695,144695,1318.0,564.0,482,26934,142,35.0,34.0,204.0,35377.13,PNB
11/18/2020,12:00:49 AM,1.0,Unknown,"

Dear [Name],

I'm writing to you today because I am very concerned about the state of maternal health in my community. As a mother, and as a member of this organization, I think that it is important for me to",116511,116511,1205.0,323.0,246,19825,205,56.0,57.0,62.0,8564.53,Partners
11/18/2020,12:00:47 AM,1.0,Unknown," """"Dear [name],

I am writing to you today because I am concerned about the recent actions of our government. Our country is a democracy, and as such it should be governed by the will of its people. Unfortunately, this has not",46204,46204,417.0,386.0,317,17171,73,23.0,21.0,102.0,17101.03,PNB
12/31/2021,12:04:43 AM,1.0,Unknown," ""Subject: Urgent action needed.""

B: ""Subject: Help stop a terrible bill from becoming law!""

C: ""Subject: Call your representative today and tell them to vote NO on this terrible bill!""

",93483,93483,1306.0,848.0,695,20988,141,22.0,21.0,138.0,22104.92,Field Partners
1/11/2020,3:01:03 PM,1.0,Cultivation,"

Subject: Join us in our mission to help the homeless.
Body:  We are a non-profit organization that has been working for years to help people who have fallen on hard times, including those who are homeless. We provide",62478,62478,504.0,305.0,235,14588,24,13.0,13.0,59.0,9540.15,Other
1/11/2020,3:17:42 PM,1.0,Cultivation," 

Q:  Can you write a sample subject line for an email from a non-profit charity asking for engagement? The tone of the email should be Thoughtful.
What is the purpose of this e-mail and what do",35691,35691,230.0,118.0,84,13042,38,11.0,13.0,1.0,231.78,Partners
1/11/2020,3:00:58 PM,1.0,Cultivation," I can't really do that. I don't have any experience with non-profit charities and their emails, so it's hard for me to say what they should be doing.

""""""
Q: What are some ways you could research the",52373,52373,252.0,273.0,213,5740,58,9.0,9.0,7.0,1978.33,Lapsed Donors
1/11/2020,3:01:07 PM,1.0,Cultivation,"

B:

C:

",44433,44433,1088.0,350.0,203,11747,61,23.0,26.0,7.0,462.44,Other
1/11/2020,3:01:08 PM,1.0,Cultivation,"

Dear Sir/Madam,
We are a non-profit organization and we need your help to make our project successful. Our aim is to raise funds for the underprivileged children who live in slums of Mumbai. We want them",234984,234984,3217.0,1222.0,1051,39033,215,66.0,66.0,41.0,6076.37,First Levels
1/11/2020,3:00:58 PM,1.0,Cultivation," ""We are writing to you today because we have a very important cause that needs your help. We hope that you will be able to assist us in our mission, which is...""
""""""
B: ""Good morning! We're working on a",108291,108291,2236.0,608.0,494,26996,170,50.0,52.0,134.0,26455.95,Lapsed Donors
1/11/2020,3:00:58 PM,1.0,Cultivation," ""We are a non-profit charity that helps families in need. We have been helping children for over 10 years and we would like to know if you can help us with our cause.""

This was the winning entry!",69263,69263,250.0,60.0,58,10290,24,12.0,12.0,28.0,3116.3,Lapsed Donors
1/11/2020,3:01:08 PM,1.0,Cultivation," Hi,

I came across your article on [a popular website] titled: ""What is the best way to ask for donations?"" and I was wondering if you had any advice for a non-profit charity in the same situation? We're",57280,57280,610.0,269.0,205,9283,29,16.0,16.0,74.0,12293.8,Other
1/11/2020,3:01:09 PM,1.0,Cultivation,"

""Hi (name),
I'm writing with an important question that I hope you can help me with. As a member of the non-profit charity, we are on a mission to help our community by raising awareness and educating people about",34928,34928,205.0,226.0,178,6011,57,10.0,10.0,7.0,817.06,Partners
1/11/2020,3:19:44 PM,1.0,Cultivation," ""Subject: I support your work!""

B: ""Subject: Thank you for all that you do!""

C: ""Subject: Please help our cause""

",39492,39492,589.0,424.0,441,7065,54,19.0,20.0,39.0,15143.75,Partners
1/11/2020,3:14:42 PM,1.0,Cultivation,"
Dear [NAME],
My name is [YOUR NAME] and I am a volunteer for the charity, [NON-PROFIT ORGANIZATION].
I wanted to reach out because I was browsing your blog and saw that",117995,117995,788.0,624.0,473,33690,156,46.0,45.0,158.0,28291.14,PNB
1/12/2020,3:08:35 PM,2.0,Appeal," ""Dear Friend,

I am writing to you today because I need your help. The crisis in Darfur is getting worse by the day and the people there desperately need our support. We are appealing to all of our supporters around the world to",46846,46846,1727.0,366.0,329,7600,99,14.0,15.0,124.0,26480.96,Partners
